wav_file,stratum,shard,clip_frac,silence_frac,duty,mod_std,flatness,centroid,start_ratio,end_ratio,flags,n_flags
060_borderline_filtered-train-00002-of-00082_r977.wav,borderline,filtered-train-00002-of-00082,0.0,0.15064102564102563,0.7171474358974359,16.74652099609375,0.0689399391412735,2228.151290476954,1.718518062770717,0.7227705449922435,abrupt_start,1
061_medium_filtered-train-00002-of-00082_r3222.wav,medium,filtered-train-00002-of-00082,0.0,0.007462686567164179,0.8624733475479744,8.483909606933594,0.034954383969306946,2037.727848050322,0.37909150368586203,0.5883039041447808,,0
062_short_filtered-train-00002-of-00082_r2083.wav,short,filtered-train-00002-of-00082,4.4972117287281886e-05,0.0,0.8471223021582733,8.951162338256836,0.08255710452795029,2754.2926521451386,1.541125382472815,0.9597935839709534,abrupt_start,1
063_long_filtered-train-00002-of-00082_r2438.wav,long,filtered-train-00002-of-00082,0.0,0.0,0.8100224382946896,8.598002433776855,0.017500586807727814,1390.309553384126,1.081745308134464,1.0474655201871046,,0
064_hi_quality_filtered-train-00002-of-00082_r2616.wav,hi_quality,filtered-train-00002-of-00082,0.0,0.01827875095201828,0.8012185833968012,9.829604148864746,0.04936964437365532,1740.6711202715417,0.6685747166456594,1.2770748807239831,abrupt_end,1
065_borderline_filtered-train-00002-of-00082_r1405.wav,borderline,filtered-train-00002-of-00082,0.0,0.16789791806581597,0.8139691067830759,11.020669937133789,0.04681864753365517,2244.8415429097504,0.3734361131857209,0.7036974791057824,,0
066_medium_filtered-train-00002-of-00082_r1794.wav,medium,filtered-train-00002-of-00082,0.0,0.01752577319587629,0.8886597938144329,8.041054725646973,0.051363810896873474,2127.037869466413,0.9400788596395897,1.0901535053800278,,0
067_short_filtered-train-00002-of-00082_r2476.wav,short,filtered-train-00002-of-00082,0.0,0.0,0.9142857142857143,6.170855522155762,0.03312469273805618,2204.1980075798842,1.3049754649948024,0.40689855011185705,,0
068_long_filtered-train-00002-of-00082_r1595.wav,long,filtered-train-00002-of-00082,0.0,0.0,0.8944723618090452,6.828857898712158,0.03286772221326828,2290.6569856683177,0.835712244613247,0.8986753275264854,,0
069_hi_quality_filtered-train-00002-of-00082_r3011.wav,hi_quality,filtered-train-00002-of-00082,0.0,0.012283236994219654,0.805635838150289,9.995309829711914,0.050751350820064545,1877.9384694166274,1.2912817431985666,0.6782447948027265,,0
070_borderline_filtered-train-00002-of-00082_r2713.wav,borderline,filtered-train-00002-of-00082,0.0,0.19823489477257297,0.723693143245078,13.637894630432129,0.0026884388644248247,1131.516463402489,1.3104800033149762,0.4202045195558244,,0
